,Date,Close,기사날짜,기사제목,EMA
25,2018-12-06,40500,2018.12.05,"['삼성전자 100 500  보너스 사내 협력사 직원에도 182억', '삼성전자  역대 최고 수익’ 직원·협력사와 나눈다', '삼성 임직원들  15년째 쪽방촌서 봉사활동', '스마트폰 디스플레이 트렌드  노치 밀어내고 홀 디자인 온다', '삼성전자  2차 우수 협력사에도 인센티브 쏜다', '삼성  쪽방 밀집촌에 생필품 전달', '금탑훈장  한방화장품  后  개발로 2만4000명 고용 창출한 이천구 부사장', '다산기술상  영광의 얼굴들’', '글로벌 경기침체 우려 음식료·통신株로 몰려', 'VR·드론 등 최신 기술제품 한자리에 체험장엔 감탄사 연발', '미니판교·고양·검단 알짜단지 많네 올  분양 막차  올라탈까']",42579
26,2018-12-07,40950,2018.12.06,"['JY  삼성전자 3K체제 유지키로 반도체 부문만  승진잔치 ', ' 반도체 최고실적  김기남 부회장 승진', '주요 계열사 CEO 교체없어 물산 TF 이끄는 김명수 사장 승진', 'G2긴장 재발하나 안전자산에 쏠리는 눈', '화웨이회장 딸 체포 파문 美中갈등 휴전에  폭탄 ', '美증시  FAANG  서 가치株로 무게이동', '프랑스는 기업활동 막는 규제와 전쟁중', '연말배당 받으려면 26일까지 매입해야', '삼성전자  사상 첫 900억弗 수출탑', ' 인사  삼성전자 外', ' 삼성전자 2회장 4부회장 체제  경영복귀 이재용 첫 인사   성과에는 보상’  변화보다 안정’', ' 삼성전자 2회장 4부회장 체제  임원 승진자 절반 이상이 반도체 출신', '내년 경영환경도 위기  인사 태풍  없었다', '5대그룹 자사주 24조 사들였다', ' 승진·성과급 잔치  반도체 투톱  주가는 1년 전으로 후퇴', '세계 최초 쿼드 카메라폰  갤럭시 A9  이달 말 국내 상륙', '삼성전자 김기남 부회장 승진 SK하이닉스 이석희 CEO로', '최대실적에도 임원 승진 30  줄여 불황 대비해  군살  빼는 삼성전자', '만 50세에 사장 승진한 노태문 삼성전자 무선사업부 개발실장  갤럭시S·노트 시리즈 성공신화 이끈 주역', '삼성SDS  창사 이후 첫 여성 부사장', '소형 모터 국산화 이끈 이해종 성신 회장 별세', ' 인텔상  3번 받은 반도체맨  하이닉스 미래 짊어지다', ' 마켓인사이트  기관이 통신장비사 케이엠더블유에 꽂힌 까닭', ' 4차 산업혁명의 중심은 인재포럼  양국 교육 가교 역할할 것 ', '외국인  셀코리아  코스닥 700선 붕괴']",42424
27,2018-12-10,40200,2018.12.09,"['삼성전자 이번주 조직개편 AI·전장·5G 강화', '삼성전자 유일한 펠로우 승진 최정환 메모리 전문가 주목', ' CEO  CJ  유통·미디어까지 디지털 대전환 할것', ' 5G 스마트폰  한국이 세계 선도 ', '늪에 빠진  적폐청산  수사 1년여 끌고도 해 넘길듯', '삼성전자  화웨이 잡으려 네트워크사업부장 바꾼다', '올해 최고의 모바일 기술 삼성  갤럭시노트9 ', '리서치센터 추천종목  올해 5개 중 4개  손실 ', '스마트폰으로 제품 스캔하면 위변조 알 수 있다', '제이 신 아스트라운용 글로벌헤지운용 본부장  혁신 몰고 올 클라우드株 주목 ']",42212
28,2018-12-11,40250,2018.12.10,"['삼성전자 4만원도  위태  21개월만에 최저', '문과생도 웰컴 삼성  1만 SW인재  첫발', '印 최고부호 딸 결혼식에 글로벌CEO 총출동', '개인 주식손실에도 거래세만 5 5조', '삼성전자  SW인재 1만명 양성 첫발', '새해 앞둔 삼성  조직·전략 새판짠다', '윤곽 드러나는  갤럭시 S10 ', ' 젊은 기대주 승진  제일기획  전무·상무 등 4명 인사', ' fn논단  진퇴양난 2019 한국경제', '삼성전자 4만원대  위태  주가 바닥인가', ' 소프트웨어 戰士 되자  500명 첫 입학', '삼성 첫  피어싱 디스플레이폰  공개', 'CEO로 가는  승진열차  평균 54세  이공계 출신  유학파 탑승', '삼성  TV 더프레임 콘텐츠 확대', '스마트폰  큰 손  게이머 잡아라 게임폰 전쟁', '삼성맨·현대車맨  카더라 통신 도 속 시원하게 팩트 체크 ']",42025
29,2018-12-12,40450,2018.12.11,"['삼바상승 셀트리온하락 바이오대장주  희비 ', '코스피200 변경·선물옵션 만기 이달 수급  조심 ', ' 단독  삼성 IoT플랫폼  아틱’ 사업 접는다', '경기 하락 국면엔  섬유·의복·식음료  주목', '삼성 대용량 건조기  그랑데’ 인기', '이재용 삼성 부회장  인도 최대 통신사 릴라이언스家 결혼식 참석', '한국디지털미디어高서  스마트팜  지은 까닭은', ' 특파원 칼럼  기업과 미래 논의하는 미국']",41875
30,2018-12-13,40000,2018.12.12,"['삼성전자  중국 톈진 휴대폰 공장 철수', '삼성디스플레이 OLED사업에 힘싣는다', '현대차 부회장단  올드보이  대거 퇴진 정의선 친정체제', ' 개성공단 모델은 한계 北 스마트시티로 직행 가능 ', ' 통상압박·강성노조 위협 사업 확장커녕 버티기도 벅차 ', '삼성 조직개편  미풍’  안정에 초점', '삼성  씨네드쉐프에  에어드레서’ 공급', '세계 이통사 5G 스마트폰 확보전  스타트 ', '삼성 불법파견 은폐 의혹 정현옥·권혁태 전면 부인', ' 현대차 CEO 인사 키워드는  연구개발본부장에 첫 외국인 임명  외부출신 인재 등용  순혈주의 타파 ', ' 현대차 CEO 인사 키워드는  미래를 위한 세대교체  정의선의 혁신  신호탄 쐈다', '삼성전자  R amp;D투자 첫 세계 1등', '삼성전자  中 톈진 휴대폰공장 철수한다', '삼성  네트워크사업부장에 전경훈 부사장', '물량 공세로 LCD 잠식한 中 중소형 OLED서도 한국 위협', 'R amp;D 수장 첫 외국인 알버트 비어만 발탁 삼성 출신 지영조 2년 만에 파격 사장 승진', ' 한국은 이미 5G 시대 내년 상반기면 실생활서 체감 ', '올바른 공기청정기 사용법', '집돌이·집순이  월동 준비 됐나요 올겨울  잇템 을 소개합니다', ' 백광엽의 논점과 관점   삼바 결정 에 제기되는 의문들', '아이들 공부방에 분리  가족 모이면 거실서 합체  트랜스포머 공기청정기 로 건강 챙기세요', '공기청정기  큐브 개발팀  연구원들  모듈 안전성 위해 하루에도 1000번씩 뗐다  붙였다 했죠 ', '강성희 박항서 등  한양을 빛낸 동문상 ']",41696
31,2018-12-14,38950,2018.12.13,"['내년 경영환경  시계제로  삼성전자  비상체제 돌입', '文  제조혁신 더는 못미뤄 2022년 스마트공장 3만개 ', '새 S펜 장착한 삼성 노트북', '올해 압수수색만 11차례 삼성  일하게 해달라 ', '삼성 위기경영 체제 올 조직개편 최소화  임원승진 30  급감', '발등에 떨어진  반도체 위기론  180조 투자계획 차질 우려', '스마트폰 카메라 전쟁 이번엔 3D동영상', '공기청정기 年200만대 시대 생활가전업체 무한경쟁', ' 기고  미래 먹거리 걷어찬 삼성바이오 판정', ' 中과 경합  철강·전기차·디스플레이 수혜', '삼성  中企 스마트공장 지원 강화', ' S펜  반응속도 2배 향상 삼성 노트북 Pen S 국내 출시', '삼성·LG 조직개편 마무리는  인재 채용’', '아이폰 이어 갤럭시 너마저    유선 이어폰 멸종 수순 밟나', ' Weekend 라이프  지름신  올테면 와봐  최고의 득템 찬스가 있거든', ' 스마트 제조혁신  승부수   2조 들여 中企 절반에 스마트공장  성장·일자리  두토끼 전략 ', '임직원들 나눔의 정신 되새긴 삼성전자', '제조 中企 3만곳 스마트공장 변신 돕는다', ' 직급 정년  부활한 재계 임원들은  가시방석 ', '반응속도 2배  삼성 노트북 펜 S  출시', '규제로 짓눌릴 때 외국계 공습 프랜차이즈  LED의 비극  닮아간다', '노무현 정부 두 노동장관의 탄식  문재인 정부 이렇게 못할 수 있나 ', ' 삼바  전격 압수수색 檢  분식회계  관련 고강도 수사 예고', 'KAIST 교수協  신성철 총장 직무정지 부당  네이처도  정치적 숙청 ', '비트코인 거품 꺼진 中 화창베이 655만원하던 채굴기  3만원으로 뚝', '제일기획·이노션 호실적에 光나는 광고株']",41435
32,2018-12-17,39150,2018.12.16,"[' 5G 모바일로 4K 동영상 끊김없이 생생 ', '삼성·LG 5G폰 내년 2월 나온다', '삼성 올해만 11번 압수수색  재계  기업 때리기  線 넘었다 ', '삼성  경기위축 대비 경영전략 짠다', ' 스마트폰으로 고사양 게임  히트 파이프 면 문제 없어요 ', ' 기업 포커스  삼성 청소기·세탁기  유럽 최고 제품 선정', '시곗바늘 움직이는  LG 스마트워치 ', '전자·조선·타이어·태양광  업종불문  동시다발 희망퇴직 시작됐다', '내년이 더 두렵다  감원 칼바람 ', ' 내년 코스피 박스권 장세 ETF보다 중소형 자산株 주목해야 ', '코스피 2050 밑돌면 분할 매수 접근을 배당株·턴어라운드 업종 공략 바람직']",41217
33,2018-12-18,38900,2018.12.17,"['삼성  반도체 원가경쟁력 높이기 나선다', ' 기자24시  누가 삼성을  조폭 으로 몰았나', '권기홍 동반성장위원장  양극화 해소 위해 임금 격차 줄여야 ', '차세대 전력반도체 개척 나선 예스티', '축구로 훈풍 부는 韓·베트남  영화로 한번 더 ', '中서 위기 맞은 애플  삼성엔 中시장 점유율 확대 기회', ' 기자수첩  기업투자가 절실한 지자체', '대차잔고 상위종목  지금이 바닥  ', ' 산업 골든타임 살릴 마지막 도전  나서는 블록체인업계', ' fn스트리트  기업도시', '삼성  이웃사랑 성금 올 500억 20년간 5700억 기탁', ' 단독  롯데 계열사 대표 대거 교체 케미칼 임병연·마트 문영표·면세점 이갑', '출렁이는 증시  기댈만한 언덕은  B·T·S ', '40년 반도체전문가 노하우 살려 유망 IT中企  족집게 투자 ', '반도체 위기론  중소형株가 반사이익 ', '인재 키우고  창업 지원  사랑 나눔 기업의  따뜻한 동행 은 계속된다', '시총  반전 드라마  쓴 현대重그룹']",40996
34,2018-12-19,39100,2018.12.18,"['혼조장서 진가 드러난  관록의 스타펀드 ', ' 분양 HOTSPOT  평택 맘스 스퀘어', ' 필동정담  탕롱 昇龍  베트남', '통신3社  5G기술  서버구축 아닌 SW로 구현 ', '값비싼 무선 충전기  내폰엔 왜 먹통이지', '삼성전자  임직원에  연말 보너스  반도체·부품 100   IT·모바일 25 ', '삼성전자  이스탄불 신공항에 사이니지 700대 설치', ' 레버리지 대박  꿈꾸다 개미  쪽박 찼다', '삼성의 5G사업 이끄는 교수 출신 전경훈 네트워크사업부장', '삼성서 분사한 스타트업 웰트  에스티듀퐁과 함께 스마트벨트 출시', ' 동인  올 매출 15  이상 성장 송무·자문서 눈부신 성과 ', 'SK하이닉스  용인에 반도체 공장 설립 추진', ' 스마트 헬스케어 산업 경쟁력 키우려면 데이터 쉽게 활용할 수 있게 규제 풀어야 ']",40816
35,2018-12-20,38650,2018.12.19,"['삼성  TV로 명화 감상  더 프레임  LG  모니터 2대붙인  울트라와이드 ', '냉장고 소비전력량 최대 1 5배 차이', ' 서양원 칼럼  21세기판 대원군들', '삼성 QLED 디스플레이 탑재  더 프레임’  세리프 TV’ 공개', ' fn뉴트렌드리딩  혁신에 감성을 더해   소비자  취향저격 ', '밀레니얼 세대 겨냥한 TV 한 번 봐볼까', ' 社名엔 삼성 없지만 삼성그룹주  에스원·멀티캠퍼스  好실적에 쑥쑥', '모니터  초고화질·초대형  경쟁 불붙었다', '하현회 LG유플러스 부회장  내년 상반기 케이블TV 인수 여부 결정 ', '스마트폰 판매 주는데 피처폰은 잘나가네']",40609
36,2018-12-21,38650,2018.12.20,"['갤A9 써보니 망원카메라 필요없네', 'SK텔  5G로 스마트공장시대 이끈다', ' CEO 인사이트  무케시 암바니 회장의 지네 경영', '세계 최초 후면 쿼드 카메라폰  갤 A9  국내 출시', '5G·AI머신·사람  삼각협업   부품 결함 찾는데 단 8초', ' 부음  서근우 한국금융연구원 상임자문위원  모친상 外', 'SW 인재 1만명 양성 삼성전자·고용부 협약', '신한은행  삼성전자와 전략적 제휴', '삼성  4개의 눈  달린 갤럭시 A9 출시', 'SKT  스마트 팩토리로 제조업 혁신 앞당길 것 ', '다쏘시스템  3D 소프트웨어로 140개국 22만개 기업 혁신 돕는다', ' 3D익스피리언스 플랫폼 으로 모의실험 기업 운영 효율성 높여줘', ' 삼성 에버랜드 노조 와해 의혹  강경훈 부사장 구속영장 기각', ' 내년 증시 나쁘지 않다 달러 강세 둔화로 한국 등 신흥국에 기회 ']",40423
37,2018-12-24,38800,2018.12.23,"['삼성전자  반도체 수요 부진  비상경영', '삼성  아마존과 콘텐츠 협력', ' 조직 망치려면 이렇게  삼성 전략회의 등장한 CIA문서', '목표주가 초비상 한국대표 대형주 90  무더기 하향', '채권형 주식에 투자하는  버핏 스타일  펀드 나왔다', '삼성그룹주펀드 올해 5152억 빠져나갔다', '차세대 영상표준 이끄는 삼성  글로벌 진영 확대', ' 내년 코스피 예상이익 하향에도 은행·통신업종은 성장 ', '옆으로 길쭈 욱  와이드 모니터 전성시대', '檢  삼바 분식회계 의혹 관계자 이달 소환', '외국인 반도체·IT주 매도세 증가', '삼성전자  英패션기업 CEO 출신 윌리엄 김 마케팅 팀장 영입 추진', '삼성  HDR 10플러스  적용 영상 콘텐츠 확산', '올해 해외서 한국을 빛낸 브랜드  갤럭시   신라면   인천공항 ', '구찌·버버리 혁신 이끈  패션 거물  영입해 삼성  디지털 마케팅 힘준다', ' 슈퍼 리치 잡아라  삼성·LG  내달 CES서  초고가 TV 大戰 ', '국내 전자·IT·車업계 CEO 총출동 AI·자율車 최신기술 선보인다', '내달 3일 경제계 신년인사회 문재인 대통령 2년 연속 불참', '현대엘리베이터  내년 유망株 IT·전기차·바이오株는 방망이 짧게 잡고 접근하라']",40268
38,2018-12-26,38350,2018.12.25,"[' 단독  삼성전자 주가  기업가치 대비 반토막', '머신비전 전문기업 디쌤  삼성 폴더블폰도 우리가 접합 검사하죠 ', '대·중기 임금격차 해소 21개사 참여', '꽁꽁 얼어붙은 반도체·IT ETF', 'CES 가는 LG유플 하현회  미래 10년 성장동력 찾는다', ' 사설  막 내리는 반도체 슈퍼 호황  당장 내년이 걱정이다', '세계 최고 바이오 인재양성소 NIBRT 기업인재 확보·청년일자리 창출  윈윈 ', '화웨이  스마트폰 2억대 판매', ' 게이머 잡아라  프리미엄 스마트폰 최대 고객으로 급부상', ' 괜찮은 아파트 매물·시세 알려줘  내년부턴 검색 대신 말로 하세요', 'LG U  10년 책임 질 엔진 찾으러 하현회 부회장  CES 2019  간다', '동반성장위 임금격차 해소 7조6310억 기금 모아', ' fn사설  반도체 호황 내리막  내년 경제가 걱정이다', ' 기업 포커스  유럽취준생 희망직장 삼성전자 아시아  최고 ', '영화보며 외투 세탁 삼성  CGV서  에어드레서  체험', '한겨울에 판매 30  급증 삼성 건조기  대박  비결은', '12월 증시 투자 성적표 외국인·기관 50점  개인 20점', ' 5G 킬러 서비스 찾겠다  하현회  임직원 40명과 CES 참가', ' 임원 인사  부문장에게 물어봐  사업부·계열사 독립경영 정착', ' 티블렛   TV처럼 보는 32인치 태블릿 빔 프로젝터로도 사용', ' 디지털 산업은 개방이 핵심 韓 기업 폐쇄성 탓에 뒤처져 ']",40085
